f,rho,prefill_scale,class,quantile,prompt_len,kv_bytes,t_prefill,t_transfer_25,t_transfer_nv,queue_mean_wait,queue_p95,ttft_25,ttft_nv,transfer_frac_25,transfer_frac_nv,gap_pct
1.0,0.5,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.3678404608,0.0019158357333333334,0.44974358974358974,1.2367948717948718,2.504122512082051,2.1381978870153846,0.14689395547750547,0.0008960048763342308,17.113693137983805
1.0,0.5,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,0.5200706273279999,0.0027087011839999997,0.6358692307692306,1.7486403846153842,3.5404494734818455,3.0230875473378456,0.14689395547750547,0.0008960048763342309,17.11369313798381
1.0,0.5,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.05209325568,0.00027131904,0.06369230769230769,0.17515384615384613,0.35463171721846154,0.30280978057846153,0.14689395547750547,0.0008960048763342309,17.113693137983812
1.0,0.5,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.44899604889600014,0.0023385210880000006,0.548969230769231,1.5096653846153851,3.0565998950498474,2.609942367241847,0.14689395547750547,0.0008960048763342308,17.113693137983823
1.0,0.5,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.3678404608,0.0019158357333333334,0.8994871794871795,2.4735897435897436,4.640404563364102,4.274479938297436,0.0792690498807136,0.0004482032343088802,8.56068177529961
1.0,0.5,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,0.5200706273279999,0.0027087011839999997,1.2717384615384613,3.4972807692307684,6.560828319635691,6.043466393491691,0.0792690498807136,0.0004482032343088802,8.560681775299612
1.0,0.5,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.05209325568,0.00027131904,0.12738461538461537,0.35030769230769226,0.6571701787569231,0.6053482421169231,0.07926904988071358,0.0004482032343088802,8.560681775299612
1.0,0.5,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.44899604889600014,0.0023385210880000006,1.097938461538462,3.0193307692307703,5.6642037412036945,5.2175462133956945,0.07926904988071358,0.0004482032343088801,8.560681775299608
1.0,0.7,0.5,long_only,p50,8770.0,1149501440.0,0.44974358974358974,0.3678404608,0.0019158357333333334,0.5247008547008546,1.44292735042735,2.2605114009709397,1.8945867759042732,0.16272444396520377,0.0010112156158267906,19.314218262291696
1.0,0.7,0.5,long_only,p95,12399.449999999999,1625220710.3999999,0.6358692307692306,0.5200706273279999,0.0027087011839999997,0.7418474358974355,2.040080448717948,3.1960203068151785,2.6786583806711786,0.16272444396520377,0.0010112156158267906,19.3142182622917
1.0,0.7,0.5,mixed,p50,1242.0,162791424.0,0.06369230769230769,0.05209325568,0.00027131904,0.07430769230769228,0.2043461538461538,0.32013171721846145,0.26830978057846144,0.1627244439652038,0.0010112156158267908,19.314218262291707
1.0,0.7,0.5,mixed,p95,10704.900000000003,1403112652.8000004,0.548969230769231,0.44899604889600014,0.0023385210880000006,0.6404641025641027,1.7612762820512824,2.7592415617165136,2.312584033908513,0.16272444396520377,0.0010112156158267906,19.314218262291718
1.0,0.7,1.0,long_only,p50,8770.0,1149501440.0,0.8994871794871795,0.3678404608,0.0019158357333333334,1.0494017094017092,2.8858547008547,4.153182341141879,3.787257716075213,0.08856833882686346,0.0005058635764874063,9.661994310909446
1.0,0.7,1.0,long_only,p95,12399.449999999999,1625220710.3999999,1.2717384615384613,0.5200706273279999,0.0027087011839999997,1.483694871794871,4.080160897435896,5.871969986302357,5.354608060158357,0.08856833882686345,0.0005058635764874064,9.66199431090946
1.0,0.7,1.0,mixed,p50,1242.0,162791424.0,0.12738461538461537,0.05209325568,0.00027131904,0.14861538461538457,0.4086923076923076,0.5881701787569229,0.5363482421169229,0.08856833882686346,0.0005058635764874065,9.661994310909465
1.0,0.7,1.0,mixed,p95,10704.900000000003,1403112652.8000004,1.097938461538462,0.44899604889600014,0.0023385210880000006,1.2809282051282054,3.522552564102565,5.069487074537027,4.622829546729027,0.08856833882686345,0.0005058635764874063,9.661994310909458
1.0,0.7,2.0,long_only,p50,8770.0,1149501440.0,1.798974358974359,0.3678404608,0.0019158357333333334,2.0988034188034184,5.7717094017094,7.9385242214837595,7.572599596417093,0.04633612627955783,0.0002529957789184831,4.832219377343026
1.0,0.7,2.0,long_only,p95,12399.449999999999,1625220710.3999999,2.5434769230769225,0.5200706273279999,0.0027087011839999997,2.967389743589742,8.160321794871791,11.223869345276714,10.706507419132715,0.046336126279557834,0.00025299577891848315,4.832219377343028
1.0,0.7,2.0,mixed,p50,1242.0,162791424.0,0.25476923076923075,0.05209325568,0.00027131904,0.29723076923076913,0.8173846153846152,1.1242471018338458,1.072425165193846,0.04633612627955784,0.00025299577891848315,4.832219377343018
1.0,0.7,2.0,mixed,p95,10704.900000000003,1403112652.8000004,2.195876923076924,0.44899604889600014,0.0023385210880000006,2.5618564102564108,7.04510512820513,9.689978100178053,9.243320572370052,0.046336126279557834,0.0002529957789184831,4.832219377343027
