run_id,policy,p_hot,load_frac,lam,budget_level,gamma,c,rep,trace_seed,warm_hot_count,t_warm,gate_waits,n_steady,hit_rate,agg_mean_ttft,hot_p99_ttft,hot_mean_ttft,cold_p99_ttft,cold_mean_ttft,hot_p95_ttft,cold_p95_ttft,hot_p99_wait,cold_p99_wait,hot_attainment,cold_attainment,fi,node_util_0,node_util_1,node_util_2,node_util_3,hot_node_id,hot_node_util,overload_any,cache_tokens_0,evictions_0,cache_tokens_1,evictions_1,cache_tokens_2,evictions_2,cache_tokens_3,evictions_3,replication_active,replication_kv_extra
e2_B_p0.5_c008_l0.65_L2_g1.0_r05,B,0.5,0.65,2.6,L2,1.0,8,5,1005,200,169.93849873818166,15,9571,0.2469877055403027,0.7878463151856071,1.0691070598115857,0.5340381900608512,1.6071514501214834,1.0354205565353691,0.7792361132366068,1.285718843079576,0.5702088579607221,0.6046833609393283,1.0,0.9993808049535604,0.9993808049535604,0.49270821843204143,0.48170016749293976,0.4765782290901163,0.48061814542182757,0,0.49270821843204143,False,2039.0,2509,3005.0,2509,3888.0,2478,2148.0,2499,,
e2_B_p0.5_c008_l0.65_L2_g1.0_r07,B,0.5,0.65,2.6,L2,1.0,8,7,1007,200,149.32282538144278,21,9626,0.24714507599589777,0.7901862243243142,1.044518624531429,0.5361380371685976,1.55146752674415,1.0385970159154494,0.7648505353675078,1.3005774677399582,0.5362865042522766,0.5548631912420435,1.0,0.9997945346209164,0.9997945346209164,0.4924213696150742,0.49020808655159664,0.5018960793865443,0.4937281526977668,2,0.5018960793865443,False,4041.0,2487,3030.0,2463,2970.0,2531,2024.0,2514,,
e2_B_p0.5_c008_l0.65_L2_g1.0_r08,B,0.5,0.65,2.6,L2,1.0,8,8,1008,200,140.42360631560078,26,9605,0.24471227570398993,0.7959921175659627,1.1474987143813815,0.5435615155688519,1.5575552277454088,1.0383770119325761,0.8213238121645647,1.2982021721280377,0.6520468078189151,0.5601844949775865,1.0,0.9997959183673469,0.9997959183673469,0.49279181617419193,0.49617923081373866,0.49141354016388406,0.4958196112125532,1,0.49617923081373866,False,3061.0,2488,3057.0,2516,4002.0,2480,3960.0,2509,,
e2_B_p0.5_c008_l0.65_L2_g1.0_r09,B,0.5,0.65,2.6,L2,1.0,8,9,1009,200,139.5131028183465,29,9608,0.2471413844555986,0.791175398350491,1.089835220108898,0.5383506178861823,1.5998995337756465,1.0380709410092184,0.781680041220511,1.3019122755063108,0.5879798624466228,0.6038702507288649,1.0,0.9997942810121374,0.9997942810121374,0.49268021222495806,0.4817354699327627,0.48732430269756655,0.5001790685338663,3,0.5001790685338663,False,2116.0,2497,3054.0,2449,3134.0,2514,2948.0,2536,,
e2_B_p0.5_c008_l0.65_L2_g1.0_r10,B,0.5,0.65,2.6,L2,1.0,8,10,1010,200,177.0831286513537,11,9566,0.25323907987881755,0.7813439031046117,1.0477719307936435,0.5344105518793245,1.5369125970870317,1.0347631123159051,0.7805651681323071,1.2829313297288536,0.550324351218438,0.5475774769051448,1.0,0.9997881804702393,0.9997881804702393,0.49437168468482545,0.49347812732119106,0.48915539286360415,0.4932685931180451,0,0.49437168468482545,False,3036.0,2526,1983.0,2512,3946.0,2469,3142.0,2486,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r01,B,0.5,0.8,3.2,L1,1.0,8,1,1001,200,129.40702290487235,108,9588,0.24469512688581754,0.83514047851995,1.2921811165073809,0.5770819588477395,1.8377474550919104,1.0821370898167444,0.9708712456062583,1.4916166230984742,0.7795030151381789,0.8383195934077408,1.0,0.9959175341906511,0.9959175341906511,0.5928483066090164,0.5970055766485829,0.5916612500107602,0.5982336546822632,3,0.5982336546822632,False,7314.0,2504,6973.0,2499,7076.0,2473,6212.0,2507,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r02,B,0.5,0.8,3.2,L1,1.0,8,2,1002,200,122.56170459097125,143,9597,0.25661650487017745,0.8259503045302499,1.365761299016887,0.580893378366784,1.916950605233187,1.0842776507107015,0.9907180514573384,1.4846864576987286,0.8800524895530875,0.9206104582336795,0.9991878172588833,0.9918664383561644,0.9926726699662892,0.5932092929454116,0.5952864579675883,0.5937678346014936,0.5932769276236539,1,0.5952864579675883,False,8119.0,2499,6124.0,2515,8171.0,2485,8117.0,2483,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r03,B,0.5,0.8,3.2,L1,1.0,8,3,1003,200,134.3119581387163,129,9579,0.25001961542742906,0.8300258602676817,1.407761960212636,0.5828893553189826,1.8140267842453703,1.0768014314515904,0.9968023432299447,1.4743323275226876,0.9107227478987022,0.8221119130863231,0.9995821145006268,0.9960358856665972,0.9964522886288324,0.6045947564462603,0.596408709734513,0.5954359580550983,0.5944498433806451,0,0.6045947564462603,False,6207.0,2525,8032.0,2477,7158.0,2490,7410.0,2492,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r04,B,0.5,0.8,3.2,L1,1.0,8,4,1004,200,120.27424433974971,142,9620,0.24562853391351783,0.8336193177664325,1.3854018371630272,0.5794574480114195,1.9551399254183344,1.079158487668731,0.9695000258060389,1.4908394461157513,0.8704253274515755,0.939733103711022,0.9983075946689232,0.9912119354179441,0.9928923116593816,0.6016549351730074,0.596626771419425,0.5991020287793459,0.5985348491900985,0,0.6016549351730074,False,7236.0,2484,7013.0,2497,6096.0,2487,7544.0,2514,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r06,B,0.5,0.8,3.2,L1,1.0,8,6,1006,200,110.53097433174165,99,9621,0.25619505582809626,0.8226427810429965,1.272707742730131,0.5803072017828323,1.7446204602310666,1.0774309988109858,0.9846783670624291,1.4823104422263897,0.7707811618846105,0.7718976458423227,1.0,0.997867803837953,0.997867803837953,0.5884479327086575,0.5903237441467389,0.5948634506222745,0.5903452496090638,2,0.5948634506222745,False,6388.0,2508,6296.0,2482,6878.0,2520,8154.0,2474,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r05,B,0.5,0.8,3.2,L1,1.0,8,5,1005,200,138.16191376969448,130,9571,0.2469877055403027,0.8291114224977078,1.3295837604915164,0.5754248737522176,1.8809456870631882,1.0765670735547122,0.9776101452576995,1.4769806789986888,0.8369746845539652,0.8788634207105863,0.9997884045704613,0.9942208462332301,0.994431263343544,0.5929526735900593,0.597245452980614,0.5931253248036976,0.5939324774060524,1,0.597245452980614,False,7273.0,2495,8159.0,2488,7984.0,2508,7054.0,2492,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r07,B,0.5,0.8,3.2,L1,1.0,8,7,1007,200,121.4125031419535,106,9626,0.24714507599589777,0.8366727802469568,1.3041281418083739,0.5823629263107337,1.81063732873598,1.0853394321644596,0.9830377432123212,1.49747512892809,0.7897842004615313,0.8091227894892609,1.0,0.9975344154509965,0.9975344154509965,0.6108748778499902,0.6079487426986243,0.6035024077720758,0.6124240272164311,3,0.6124240272164311,False,8139.0,2490,7162.0,2492,8188.0,2481,6045.0,2521,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r08,B,0.5,0.8,3.2,L1,1.0,8,8,1008,200,114.18637373494126,143,9605,0.24471227570398993,0.8426746844018209,1.4070848474050217,0.5915272900742925,1.8793935274686822,1.083827437526519,1.0295922066182135,1.501997404237534,0.9100973283325221,0.8603756609028077,0.9995749202975558,0.9953061224489796,0.9957293868004358,0.6114268314091031,0.6033390909652253,0.6035459950192114,0.6138625746280447,3,0.6138625746280447,False,7603.0,2481,6948.0,2508,7180.0,2478,7943.0,2517,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r09,B,0.5,0.8,3.2,L1,1.0,8,9,1009,200,113.44631498521903,168,9608,0.2471413844555986,0.8396930750595198,1.4181801167802155,0.5855100342917091,1.924228053773367,1.0879150241491717,0.984104121552195,1.50458098619265,0.9208517916133947,0.9368881725676104,0.9991573625447651,0.9927998354248098,0.9936371112716788,0.6008944319013916,0.6035226028765902,0.6047558880466235,0.6054901843735653,3,0.6054901843735653,False,8129.0,2484,8119.0,2500,8146.0,2498,7247.0,2500,,
e2_B_p0.5_c008_l0.80_L1_g1.0_r10,B,0.5,0.8,3.2,L1,1.0,8,10,1010,200,144.1721868046155,102,9566,0.25323907987881755,0.8233146156815575,1.256524592128845,0.576731154125919,1.7847787306501237,1.0763747451535062,0.9687999526354361,1.4717632445911022,0.7616300128517118,0.7772345402274482,1.0,0.9974581656428723,0.9974581656428723,0.6080141563064327,0.6086706676818632,0.6085291493752893,0.59968306705081,1,0.6086706676818632,False,7343.0,2495,6203.0,2498,7119.0,2513,8053.0,2478,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r02,B,0.5,0.8,3.2,L2,1.0,8,2,1002,200,122.56170459097125,143,9597,0.25661650487017745,0.8259503045302499,1.365761299016887,0.580893378366784,1.916950605233187,1.0842776507107015,0.9907180514573384,1.4846864576987286,0.8800524895530875,0.9206104582336795,0.9991878172588833,0.9918664383561644,0.9926726699662892,0.5959759740022669,0.596307969225755,0.5945231968974418,0.5887333730126837,1,0.596307969225755,False,2882.0,2503,3018.0,2502,3086.0,2493,3982.0,2495,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r01,B,0.5,0.8,3.2,L2,1.0,8,1,1001,200,129.40702290487235,108,9588,0.24469512688581754,0.83514047851995,1.2921811165073809,0.5770819588477395,1.8377474550919104,1.0821370898167444,0.9708712456062583,1.4916166230984742,0.7795030151381789,0.8383195934077408,1.0,0.9959175341906511,0.9959175341906511,0.5919827010197835,0.6015112667937476,0.5964304330350358,0.5898243871020559,1,0.6015112667937476,False,2880.0,2506,3038.0,2523,3051.0,2504,2077.0,2462,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r03,B,0.5,0.8,3.2,L2,1.0,8,3,1003,200,134.3119581387163,129,9579,0.25001961542742906,0.8300258602676817,1.407761960212636,0.5828893553189826,1.8140267842453703,1.0768014314515904,0.9968023432299447,1.4743323275226876,0.9107227478987022,0.8221119130863231,0.9995821145006268,0.9960358856665972,0.9964522886288324,0.5980660153625937,0.5991841157822344,0.59168224255265,0.6019568939190385,3,0.6019568939190385,False,2997.0,2495,3998.0,2483,2114.0,2485,3166.0,2531,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r04,B,0.5,0.8,3.2,L2,1.0,8,4,1004,200,120.27424433974971,142,9620,0.24562853391351783,0.8336193177664325,1.3854018371630272,0.5794574480114195,1.9551399254183344,1.079158487668731,0.9695000258060389,1.4908394461157513,0.8704253274515755,0.939733103711022,0.9983075946689232,0.9912119354179441,0.9928923116593816,0.5983423978311859,0.5966425237731187,0.5967781289651685,0.6041555339924038,3,0.6041555339924038,False,4040.0,2494,3126.0,2512,4064.0,2475,3145.0,2511,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r05,B,0.5,0.8,3.2,L2,1.0,8,5,1005,200,138.16191376969448,130,9571,0.2469877055403027,0.8291114224977078,1.3295837604915164,0.5754248737522176,1.8809456870631882,1.0765670735547122,0.9776101452576995,1.4769806789986888,0.8369746845539652,0.8788634207105863,0.9997884045704613,0.9942208462332301,0.994431263343544,0.5928681576154121,0.6004994676151622,0.5904082327156712,0.5934800708341778,1,0.6004994676151622,False,3035.0,2506,3005.0,2498,3886.0,2497,4072.0,2492,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r06,B,0.5,0.8,3.2,L2,1.0,8,6,1006,200,110.53097433174165,99,9621,0.25619505582809626,0.8226427810429965,1.272707742730131,0.5803072017828323,1.7446204602310666,1.0774309988109858,0.9846783670624291,1.4823104422263897,0.7707811618846105,0.7718976458423227,1.0,0.997867803837953,0.997867803837953,0.5924376796496289,0.5939201107775324,0.5902340068164315,0.5873885798431419,1,0.5939201107775324,False,4056.0,2507,3046.0,2515,4055.0,2485,3167.0,2486,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r07,B,0.5,0.8,3.2,L2,1.0,8,7,1007,200,121.4125031419535,106,9626,0.24714507599589777,0.8366727802469568,1.3041281418083739,0.5823629263107337,1.81063732873598,1.0853394321644596,0.9830377432123212,1.49747512892809,0.7897842004615313,0.8091227894892609,1.0,0.9975344154509965,0.9975344154509965,0.6076601126809398,0.606084990453038,0.6065419837038318,0.6144629686993116,3,0.6144629686993116,False,3030.0,2494,3115.0,2489,3021.0,2512,3896.0,2500,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r08,B,0.5,0.8,3.2,L2,1.0,8,8,1008,200,114.18637373494126,143,9605,0.24471227570398993,0.8426746844018209,1.4070848474050217,0.5915272900742925,1.8793935274686822,1.083827437526519,1.0295922066182135,1.501997404237534,0.9100973283325221,0.8603756609028077,0.9995749202975558,0.9953061224489796,0.9957293868004358,0.6186123720412913,0.6155227138754432,0.6046176435264975,0.5934217625783524,0,0.6186123720412913,False,3124.0,2542,2946.0,2519,3061.0,2498,2038.0,2436,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r10,B,0.5,0.8,3.2,L2,1.0,8,10,1010,200,144.1721868046155,102,9566,0.25323907987881755,0.8233146156815575,1.256524592128845,0.576731154125919,1.7847787306501237,1.0763747451535062,0.9687999526354361,1.4717632445911022,0.7616300128517118,0.7772345402274482,1.0,0.9974581656428723,0.9974581656428723,0.600201043263738,0.599559557106698,0.6152420599286467,0.6098943801153128,2,0.6152420599286467,False,2871.0,2469,3142.0,2472,3058.0,2546,3036.0,2506,,
e2_B_p0.5_c008_l0.80_L2_g1.0_r09,B,0.5,0.8,3.2,L2,1.0,8,9,1009,200,113.44631498521903,168,9608,0.2471413844555986,0.8396930750595198,1.4181801167802155,0.5855100342917091,1.924228053773367,1.0879150241491717,0.984104121552195,1.50458098619265,0.9208517916133947,0.9368881725676104,0.9991573625447651,0.9927998354248098,0.9936371112716788,0.5979572465936248,0.6039439712329786,0.6095996673260986,0.6031622220454684,2,0.6095996673260986,False,2948.0,2480,3168.0,2523,3136.0,2501,4090.0,2489,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r01,B,0.5,0.5,2.0,L1,1.0,16,1,1001,200,206.3298129144463,0,9588,0.24469512688581754,0.7686573471249138,0.8652319822904337,0.5130292435088241,1.4060283647928484,1.0133277243153294,0.5932016042304894,1.0824775328326264,0.3579767263008306,0.387232835318341,1.0,1.0,1.0,0.37193462519779696,0.3699476877230464,0.3787062686723509,0.36672742093477456,2,0.3787062686723509,False,7061.0,2499,6169.0,2481,8044.0,2542,8126.0,2460,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r02,B,0.5,0.5,2.0,L1,1.0,16,2,1002,200,195.790524220554,0,9598,0.25658903464481103,0.7597888904098058,0.9339695876883253,0.5170359003140146,1.4052603165569222,1.0156327757557873,0.6218660276166931,1.106756374989709,0.43419614583680577,0.40502743568373145,1.0,1.0,1.0,0.37005040251738097,0.3760440838307556,0.36814291102607527,0.37049821388549226,1,0.3760440838307556,False,6914.0,2491,7083.0,2534,7258.0,2481,8183.0,2477,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r03,B,0.5,0.5,2.0,L1,1.0,16,3,1003,200,214.6044064594461,0,9580,0.24999333043562227,0.7639235055115094,0.8930197161914741,0.5137633428456507,1.3711361514274534,1.0136662127536453,0.5859838803901312,1.0808910346592029,0.383457420012518,0.38248525439733483,1.0,1.0,1.0,0.37470292695763574,0.36869147504239624,0.3728393364618389,0.37821474401738275,3,0.37821474401738275,False,7073.0,2488,7392.0,2457,7083.0,2494,7297.0,2544,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r04,B,0.5,0.5,2.0,L1,1.0,16,4,1004,200,191.99505364552803,0,9621,0.24565340886604128,0.7689308549629913,0.8957734583335053,0.5146328058188441,1.4120972954070832,1.0146535560366736,0.5913153877478516,1.0645822620886973,0.3985139060666869,0.418674621351656,1.0,1.0,1.0,0.37751517941749874,0.3732320230499635,0.370205078876722,0.3764850535981573,0,0.37751517941749874,False,7164.0,2493,7410.0,2499,7379.0,2476,7922.0,2514,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r05,B,0.5,0.5,2.0,L1,1.0,16,5,1005,200,220.78103468776118,0,9571,0.2469877055403027,0.7666079193894106,0.885548329867504,0.5130547968420572,1.388297213911722,1.0139334213829694,0.5877897368314962,1.0854300787858626,0.35663979360077747,0.37880827336905015,1.0,1.0,1.0,0.3634998469782978,0.37537547600516546,0.3695886311964699,0.37746185144704736,3,0.37746185144704736,False,7988.0,2464,8191.0,2528,8192.0,2487,7992.0,2504,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r06,B,0.5,0.5,2.0,L1,1.0,16,6,1006,200,176.55629721203664,0,9622,0.25616847584002217,0.7581804288794974,0.8608025615365692,0.5144839399481372,1.3786743307634652,1.014344868640857,0.5919387914905201,1.0947448585959592,0.3671871083373387,0.36652194057747006,1.0,1.0,1.0,0.36976169140994664,0.36640449261909064,0.3730201449185699,0.36851134573714184,2,0.3730201449185699,False,6285.0,2480,7417.0,2484,8137.0,2511,7834.0,2508,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r07,B,0.5,0.5,2.0,L1,1.0,16,7,1007,200,193.9793409646256,0,9626,0.24714507599589777,0.7668090905999065,0.8251206715757968,0.5130718611163292,1.383333245328679,1.0149158247507888,0.5759032317778616,1.109765485473963,0.3266435176672441,0.3832222633118364,1.0,1.0,1.0,0.38331824665981407,0.3795385321539188,0.3788260296491142,0.38011583241388974,0,0.38331824665981407,False,7385.0,2517,7154.0,2493,7157.0,2472,8017.0,2502,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r08,B,0.5,0.5,2.0,L1,1.0,16,8,1008,200,182.40317844465602,0,9605,0.24471227570398993,0.771649827123193,0.9488940869045382,0.5184144749193579,1.361673987011365,1.0148074459229979,0.6176940254367767,1.0941151903395963,0.4586219862282997,0.3671641213771637,1.0,1.0,1.0,0.38323219054011065,0.3798279744434801,0.3780346245300565,0.37911030733640944,0,0.38323219054011065,False,6310.0,2528,7997.0,2519,8099.0,2478,7133.0,2460,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r09,B,0.5,0.5,2.0,L1,1.0,16,9,1009,200,181.21996335135046,0,9608,0.2471413844555986,0.7678340823964291,0.9018347628648825,0.5154547566343421,1.3860231771262965,1.0142946171408496,0.6144699652924825,1.1026470921551663,0.4041513654891832,0.37876357534623734,1.0,1.0,1.0,0.38603914959373725,0.37354173554510844,0.3734014960959809,0.3761901820022504,0,0.38603914959373725,False,8155.0,2554,7145.0,2456,8176.0,2468,7087.0,2504,,
e2_B_p0.5_c016_l0.50_L1_g1.0_r10,B,0.5,0.5,2.0,L1,1.0,16,10,1010,200,229.74063560613482,0,9567,0.25321279090841303,0.7603172294496578,0.8759291529401545,0.5133783993106218,1.3641434006145983,1.0136883925211593,0.5722290731268005,1.0836888353645235,0.3595639570463575,0.3677983652805278,1.0,1.0,1.0,0.3784998557823644,0.37844361966099754,0.3774248791448476,0.3812448300445994,3,0.3812448300445994,False,6204.0,2478,8118.0,2488,8103.0,2503,6250.0,2515,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r01,B,0.5,0.5,2.0,L2,1.0,16,1,1001,200,206.3298129144463,0,9588,0.24469512688581754,0.7686573471249138,0.8652319822904337,0.5130292435088241,1.4060283647928484,1.0133277243153294,0.5932016042304894,1.0824775328326264,0.3579767263008306,0.387232835318341,1.0,1.0,1.0,0.37574121606798433,0.37321439356221586,0.3619924887222177,0.37636790417555105,3,0.37636790417555105,False,3038.0,2524,3095.0,2487,3058.0,2449,3229.0,2533,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r02,B,0.5,0.5,2.0,L2,1.0,16,2,1002,200,195.790524220554,0,9598,0.25658903464481103,0.7597888904098058,0.9339695876883253,0.5170359003140146,1.4052603165569222,1.0156327757557873,0.6218660276166931,1.106756374989709,0.43419614583680577,0.40502743568373145,1.0,1.0,1.0,0.371373310663839,0.37479596333279547,0.3660608472791727,0.37250548998389693,1,0.37479596333279547,False,4013.0,2480,4010.0,2514,3917.0,2501,3086.0,2497,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r03,B,0.5,0.5,2.0,L2,1.0,16,3,1003,200,214.6044064594461,0,9580,0.24999333043562227,0.7639235055115094,0.8930197161914741,0.5137633428456507,1.3711361514274534,1.0136662127536453,0.5859838803901312,1.0808910346592029,0.383457420012518,0.38248525439733483,1.0,1.0,1.0,0.3769971903749876,0.36664311071244526,0.37119673792169045,0.3796114434701303,3,0.3796114434701303,False,3166.0,2503,4051.0,2471,2171.0,2491,4008.0,2528,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r04,B,0.5,0.5,2.0,L2,1.0,16,4,1004,200,191.99505364552803,0,9621,0.24565340886604128,0.7689308549629913,0.8957734583335053,0.5146328058188441,1.4120972954070832,1.0146535560366736,0.5913153877478516,1.0645822620886973,0.3985139060666869,0.418674621351656,1.0,1.0,1.0,0.3829921439835836,0.37234087256656456,0.36805961405941645,0.37404470433277676,0,0.3829921439835836,False,3070.0,2545,3117.0,2505,3922.0,2480,3126.0,2462,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r05,B,0.5,0.5,2.0,L2,1.0,16,5,1005,200,220.78103468776118,0,9571,0.2469877055403027,0.7666079193894106,0.885548329867504,0.5130547968420572,1.388297213911722,1.0139334213829694,0.5877897368314962,1.0854300787858626,0.35663979360077747,0.37880827336905015,1.0,1.0,1.0,0.3724485996464743,0.3710548491282952,0.37026158658234554,0.3721607702698655,0,0.3724485996464743,False,4072.0,2516,3005.0,2494,4011.0,2490,3112.0,2494,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r06,B,0.5,0.5,2.0,L2,1.0,16,6,1006,200,176.55629721203664,0,9622,0.25616847584002217,0.7581804288794974,0.8608025615365692,0.5144839399481372,1.3786743307634652,1.014344868640857,0.5919387914905201,1.0947448585959592,0.3671871083373387,0.36652194057747006,1.0,1.0,1.0,0.3746128149411639,0.3715587712906707,0.3592541318407513,0.37227195661216306,0,0.3746128149411639,False,3167.0,2525,2994.0,2531,4055.0,2427,3046.0,2511,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r08,B,0.5,0.5,2.0,L2,1.0,16,8,1008,200,182.40317844465602,0,9605,0.24471227570398993,0.771649827123193,0.9488940869045382,0.5184144749193579,1.361673987011365,1.0148074459229979,0.6176940254367767,1.0941151903395963,0.4586219862282997,0.3671641213771637,1.0,1.0,1.0,0.3784218785188861,0.37854936155058366,0.389167972245344,0.374065884535243,2,0.389167972245344,False,3061.0,2472,3057.0,2507,3925.0,2566,3017.0,2449,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r07,B,0.5,0.5,2.0,L2,1.0,16,7,1007,200,193.9793409646256,0,9626,0.24714507599589777,0.7668090905999065,0.8251206715757968,0.5130718611163292,1.383333245328679,1.0149158247507888,0.5759032317778616,1.109765485473963,0.3266435176672441,0.3832222633118364,1.0,1.0,1.0,0.3825980595260095,0.3829592822028807,0.37587669364411674,0.3803646055037299,1,0.3829592822028807,False,3030.0,2513,3092.0,2507,3115.0,2481,3970.0,2493,,
e2_B_p0.5_c016_l0.50_L2_g1.0_r09,B,0.5,0.5,2.0,L2,1.0,16,9,1009,200,181.21996335135046,0,9608,0.2471413844555986,0.7678340823964291,0.9018347628648825,0.5154547566343421,1.3860231771262965,1.0142946171408496,0.6144699652924825,1.1026470921551663,0.4041513654891832,0.37876357534623734,1.0,1.0,1.0,0.3822219051695936,0.3718532566543414,0.3779331871323222,0.3771642142808199,0,0.3822219051695936,False,3054.0,2522,2116.0,2450,2948.0,2505,3977.0,2518,,
